5,0
5,4
5,6
6,5
6,7
6,8
7,6
8,6
9,3
9,10
10,9
10,11
10,15
11,2
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
14,16
15,10
15,14
16,14
stop
23
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,9
4,3
4,5
4,6
5,0
5,4
6,4
6,7
7,6
7,8
8,7
8,9
8,17
9,3
9,8
9,10
10,9
10,11
11,10
11,12
11,16
12,11
12,13
13,12
13,14
14,13
14,15
15,14
15,16
15,19
16,11
16,15
16,17
17,8
17,16
17,18
18,17
18,19
19,15
19,18
19,20
20,19
20,21
20,22
21,20
22,20
stop
27
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,17
1,0
1,2
2,1
2,3
2,19
3,2
3,4
4,3
4,5
5,4
5,6
5,20
6,5
6,7
7,6
7,8
8,7
8,9
8,21
9,8
9,10
9,24
10,9
10,11
11,10
11,12
11,22
12,11
12,13
13,12
13,14
14,13
14,15
14,23
15,14
15,16
16,15
16,17
17,0
17,16
17,18
18,17
18,19
18,23
19,2
19,18
19,20
20,5
20,19
20,21
21,8
21,20
21,22
22,11
22,21
22,23
23,14
23,18
23,22
24,9
24,25
24,26
25,24
26,24
stop
17
3
3
3
3
3
3
6
7
7
3
3
3
3
3
3
3
7
0,1
0,5
1,0
1,2
2,1
2,3
2,11
3,2
3,4
3,9
4,3
4,5
5,0
5,4
5,6
6,5
6,7
6,8
7,6
8,6
9,3
9,10
10,9
10,11
10,15
11,2
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
14,16
15,10
15,14
16,14
stop
13
3
3
3
3
3
3
6
7
7
6
7
7
2
0,1
0,5
1,0
1,2
2,1
2,3
2,12
3,2
3,4
3,9
4,3
4,5
5,0
5,4
5,6
6,5
6,7
6,8
7,6
8,6
9,3
9,10
9,11
10,9
11,9
12,2
stop
23
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,17
4,3
4,5
4,6
5,0
5,4
6,4
6,7
7,6
7,8
7,16
8,7
8,9
9,8
9,10
10,9
10,11
10,15
11,10
11,12
12,11
12,13
13,12
13,14
13,20
14,13
14,15
14,19
15,10
15,14
15,16
16,7
16,15
16,17
17,3
17,16
17,18
18,17
18,19
19,14
19,18
20,13
20,21
20,22
21,20
22,20
stop
17
3
3
3
3
3
3
6
7
7
3
3
3
3
3
3
3
4
0,1
0,5
1,0
1,2
2,1
2,3
2,11
3,2
3,4
3,9
4,3
4,5
5,0
5,4
5,6
6,5
6,7
6,8
7,6
8,6
9,3
9,10
10,9
10,11
10,15
11,2
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
14,16
15,10
15,14
16,14
stop
23
3
3
3
3
3
3
6
7
7
3
7
3
3
3
3
3
3
6
7
7
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
2,12
3,2
3,4
3,9
4,3
4,5
5,0
5,4
5,6
6,5
6,7
6,8
7,6
8,6
9,3
9,10
9,11
10,9
11,9
11,12
11,16
12,2
12,11
12,13
13,12
13,14
13,20
14,13
14,15
15,14
15,16
15,17
16,11
16,15
17,15
17,18
17,19
18,17
19,17
20,13
20,21
20,22
21,20
22,20
stop
23
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,17
1,0
1,2
2,1
2,3
3,2
3,4
3,16
4,3
4,5
5,4
5,6
5,14
6,5
6,7
6,11
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
10,19
11,6
11,10
11,12
12,11
12,13
12,18
13,12
13,14
14,5
14,13
14,15
15,14
15,16
16,3
16,15
16,17
17,0
17,16
18,12
18,19
19,10
19,18
19,20
20,19
20,21
20,22
21,20
22,20
stop
22
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,12
4,3
4,5
4,6
5,0
5,4
6,4
6,7
6,11
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
10,15
11,6
11,10
11,12
12,3
12,11
12,13
13,12
13,14
13,19
14,13
14,15
14,16
15,10
15,14
16,14
16,17
16,18
17,16
18,16
19,13
19,20
19,21
20,19
21,19
stop
24
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
6
7
7
6
7
7
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
2,21
3,2
3,4
3,18
4,3
4,5
5,0
5,4
5,6
6,5
6,7
6,11
7,6
7,8
8,7
8,9
9,8
9,10
9,15
10,9
10,11
11,6
11,10
11,12
12,11
12,13
12,14
13,12
14,12
15,9
15,16
15,17
16,15
17,15
18,3
18,19
18,20
19,18
20,18
21,2
21,22
21,23
22,21
23,21
stop
23
3
3
3
3
3
3
6
3
7
3
4
4
4
3
3
3
3
3
3
3
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
2,15
3,2
3,4
3,13
4,3
4,5
5,0
5,4
5,6
6,5
6,7
7,6
7,8
7,9
8,7
9,7
9,10
9,11
9,12
10,9
11,9
12,9
13,3
13,14
14,13
14,15
14,19
15,2
15,14
15,16
16,15
16,17
17,16
17,18
18,17
18,19
18,20
19,14
19,18
20,18
20,21
20,22
21,20
22,20
stop
17
3
3
3
3
3
3
6
3
3
3
3
3
3
3
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
2,9
3,2
3,4
3,7
4,3
4,5
5,0
5,4
5,6
6,5
7,3
7,8
8,7
8,9
8,13
9,2
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
12,14
13,8
13,12
14,12
14,15
14,16
15,14
16,14
stop
17
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,6
4,3
4,5
5,0
5,4
6,3
6,7
7,6
7,8
8,7
8,9
8,13
9,8
9,10
10,9
10,11
11,10
11,12
11,14
12,11
12,13
13,8
13,12
14,11
14,15
14,16
15,14
16,14
stop
17
3
3
3
3
3
3
6
7
7
3
3
3
3
3
3
3
1
0,1
0,5
1,0
1,2
2,1
2,3
2,11
3,2
3,4
3,9
4,3
4,5
5,0
5,4
5,6
6,5
6,7
6,8
7,6
8,6
9,3
9,10
10,9
10,11
10,15
11,2
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
14,16
15,10
15,14
16,14
stop
19
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,12
4,3
4,5
4,6
5,0
5,4
6,4
6,7
6,11
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
10,15
11,6
11,10
11,12
12,3
12,11
12,13
13,12
13,14
14,13
14,15
14,16
15,10
15,14
16,14
16,17
16,18
17,16
18,16
stop
17
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,9
4,3
4,5
4,6
5,0
5,4
6,4
6,7
7,6
7,8
8,7
8,9
8,13
9,3
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
12,14
13,8
13,12
14,12
14,15
14,16
15,14
16,14
stop
12
3
3
3
3
3
3
6
7
7
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
2,9
3,2
3,4
4,3
4,5
5,0
5,4
5,6
6,5
6,7
6,8
7,6
8,6
9,2
9,10
9,11
10,9
11,9
stop
23
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
3
3
3
3
0,1
0,9
1,0
1,2
2,1
2,3
2,7
3,2
3,4
4,3
4,5
4,22
5,4
5,6
5,19
6,5
6,7
6,15
7,2
7,6
7,8
8,7
8,9
8,13
9,0
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
12,16
13,8
13,12
13,14
14,13
14,15
15,6
15,14
16,12
16,17
16,18
17,16
18,16
19,5
19,20
20,19
20,21
21,20
21,22
22,4
22,21
stop
22
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
3
3
6
7
7
0,1
0,5
1,0
1,2
1,19
2,1
2,3
3,2
3,4
3,18
4,3
4,5
4,9
5,0
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
8,13
9,4
9,8
9,10
10,9
10,11
10,17
11,10
11,12
12,11
12,13
12,14
13,8
13,12
14,12
14,15
14,16
15,14
16,14
17,10
17,18
18,3
18,17
19,1
19,20
19,21
20,19
21,19
stop
17
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,13
1,0
1,2
2,1
2,3
3,2
3,4
3,12
4,3
4,5
5,4
5,6
5,10
6,5
6,7
7,6
7,8
7,14
8,7
8,9
9,8
9,10
10,5
10,9
10,11
11,10
11,12
12,3
12,11
12,13
13,0
13,12
14,7
14,15
14,16
15,14
16,14
stop
20
3
3
3
3
3
3
6
7
7
6
3
3
3
3
3
3
6
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
2,16
3,2
3,4
3,9
4,3
4,5
5,0
5,4
5,6
6,5
6,7
6,8
7,6
8,6
9,3
9,10
10,9
10,11
10,15
11,10
11,12
12,11
12,13
12,17
13,12
13,14
14,13
14,15
15,10
15,14
15,16
16,2
16,15
17,12
17,18
17,19
18,17
19,17
stop
19
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,12
4,3
4,5
4,6
5,0
5,4
6,4
6,7
6,11
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
10,15
11,6
11,10
11,12
12,3
12,11
12,13
13,12
13,14
13,16
14,13
14,15
15,10
15,14
16,13
16,17
16,18
17,16
18,16
stop
16
3
3
3
3
3
3
3
3
6
7
7
3
3
6
7
7
0,1
0,12
1,0
1,2
2,1
2,3
2,7
3,2
3,4
3,11
4,3
4,5
5,4
5,6
6,5
6,7
7,2
7,6
7,8
8,7
8,9
8,10
9,8
10,8
11,3
11,12
11,13
12,0
12,11
13,11
13,14
13,15
14,13
15,13
stop
26
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
6
7
7
0,1
0,9
1,0
1,2
2,1
2,3
2,7
3,2
3,4
3,23
4,3
4,5
5,4
5,6
6,5
6,7
6,15
7,2
7,6
7,8
8,7
8,9
8,13
9,0
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
12,20
13,8
13,12
13,14
14,13
14,15
14,19
15,6
15,14
15,16
16,15
16,17
17,16
17,18
18,17
18,19
19,14
19,18
20,12
20,21
20,22
21,20
22,20
23,3
23,24
23,25
24,23
25,23
stop
26
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
6
7
7
0,1
0,13
1,0
1,2
2,1
2,3
2,11
3,2
3,4
4,3
4,5
5,4
5,6
5,10
6,5
6,7
6,23
7,6
7,8
8,7
8,9
8,20
9,8
9,10
9,15
10,5
10,9
10,11
11,2
11,10
11,12
12,11
12,13
12,14
13,0
13,12
14,12
14,15
14,19
15,9
15,14
15,16
16,15
16,17
17,16
17,18
18,17
18,19
19,14
19,18
20,8
20,21
20,22
21,20
22,20
23,6
23,24
23,25
24,23
25,23
stop
19
3
3
3
3
3
3
6
7
7
3
3
3
3
3
3
3
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
2,11
3,2
3,4
3,9
4,3
4,5
5,0
5,4
5,6
6,5
6,7
6,8
7,6
8,6
9,3
9,10
10,9
10,11
10,15
11,2
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
14,16
15,10
15,14
16,14
16,17
16,18
17,16
18,16
stop
19
3
3
3
3
3
3
6
7
7
7
3
3
3
3
3
3
7
2
2
0,1
0,5
1,0
1,2
2,1
2,3
2,16
3,2
3,4
3,9
4,3
4,5
5,0
5,4
5,6
6,5
6,7
6,8
7,6
8,6
9,3
9,10
10,9
10,11
10,15
11,10
11,12
12,11
12,13
12,18
13,12
13,14
13,17
14,13
14,15
15,10
15,14
15,16
16,2
16,15
17,13
18,12
stop
17
3
3
3
3
3
3
6
3
3
3
3
3
3
6
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,13
4,3
4,5
4,6
5,0
5,4
6,4
6,7
7,6
7,8
7,12
8,7
8,9
9,8
9,10
10,9
10,11
10,14
11,10
11,12
12,7
12,11
12,13
13,3
13,12
14,10
14,15
14,16
15,14
16,14
stop
21
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
6
7
7
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
2,18
3,2
3,4
4,3
4,5
5,0
5,4
5,6
6,5
6,7
6,11
7,6
7,8
8,7
8,9
9,8
9,10
9,15
10,9
10,11
11,6
11,10
11,12
12,11
12,13
12,14
13,12
14,12
15,9
15,16
15,17
16,15
17,15
18,2
18,19
18,20
19,18
20,18
stop
25
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
3
3
3
3
3
3
3
7
7
0,1
0,9
1,0
1,2
2,1
2,3
2,18
3,2
3,4
3,8
4,3
4,5
4,16
5,4
5,6
6,5
6,7
7,6
7,8
7,12
8,3
8,7
8,9
9,0
9,8
9,10
10,9
10,11
11,10
11,12
12,7
12,11
12,13
13,12
13,14
13,15
14,13
15,13
16,4
16,17
17,16
17,18
17,22
18,2
18,17
18,19
19,18
19,20
19,24
20,19
20,21
20,23
21,20
21,22
22,17
22,21
23,20
24,19
stop
23
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,9
4,3
4,5
4,6
5,0
5,4
6,4
6,7
7,6
7,8
8,7
8,9
8,13
9,3
9,8
9,10
10,9
10,11
10,19
11,10
11,12
11,17
12,11
12,13
12,14
13,8
13,12
14,12
14,15
15,14
15,16
16,15
16,17
17,11
17,16
17,18
18,17
18,19
18,20
19,10
19,18
20,18
20,21
20,22
21,20
22,20
stop
19
3
3
3
3
3
3
3
3
3
3
6
7
7
6
7
7
6
7
7
0,1
0,9
1,0
1,2
2,1
2,3
2,7
3,2
3,4
4,3
4,5
4,16
5,4
5,6
6,5
6,7
6,13
7,2
7,6
7,8
8,7
8,9
8,10
9,0
9,8
10,8
10,11
10,12
11,10
12,10
13,6
13,14
13,15
14,13
15,13
16,4
16,17
16,18
17,16
18,16
stop
17
3
3
3
3
3
3
6
7
7
3
3
3
3
3
3
3
2
0,1
0,5
1,0
1,2
2,1
2,3
2,11
3,2
3,4
3,9
4,3
4,5
5,0
5,4
5,6
6,5
6,7
6,8
7,6
8,6
9,3
9,10
10,9
10,11
10,15
11,2
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
14,16
15,10
15,14
16,14
stop
23
3
3
3
7
3
3
3
3
7
6
6
3
3
3
3
3
7
6
7
7
6
7
7
0,1
0,4
1,0
1,2
2,1
2,3
2,20
3,2
3,4
4,0
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
7,9
8,7
9,7
9,10
10,9
10,11
11,10
11,12
12,11
12,13
12,16
13,12
13,14
14,13
14,15
15,14
15,16
15,17
16,12
16,15
17,15
17,18
17,19
18,17
19,17
20,2
20,21
20,22
21,20
22,20
stop
20
3
3
3
3
3
3
6
7
7
3
7
3
3
3
3
3
3
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
2,12
3,2
3,4
3,9
4,3
4,5
5,0
5,4
5,6
6,5
6,7
6,8
7,6
8,6
9,3
9,10
9,11
10,9
11,9
11,12
11,16
12,2
12,11
12,13
13,12
13,14
14,13
14,15
15,14
15,16
15,17
16,11
16,15
17,15
17,18
17,19
18,17
19,17
stop
20
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
7
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,12
4,3
4,5
4,6
5,0
5,4
6,4
6,7
6,11
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
10,15
11,6
11,10
11,12
12,3
12,11
12,13
13,12
13,14
13,17
14,13
14,15
14,16
15,10
15,14
16,14
17,13
17,18
17,19
18,17
19,17
stop
23
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,17
4,3
4,5
4,6
5,0
5,4
6,4
6,7
7,6
7,8
7,16
8,7
8,9
9,8
9,10
10,9
10,11
10,15
11,10
11,12
11,20
12,11
12,13
13,12
13,14
14,13
14,15
14,19
15,10
15,14
15,16
16,7
16,15
16,17
17,3
17,16
17,18
18,17
18,19
19,14
19,18
20,11
20,21
20,22
21,20
22,20
stop
19
3
3
3
3
3
3
6
7
7
3
3
3
3
3
3
3
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
2,15
3,2
3,4
3,9
4,3
4,5
4,6
5,0
5,4
6,4
6,7
6,8
7,6
8,6
9,3
9,10
9,14
10,9
10,11
11,10
11,12
12,11
12,13
12,16
13,12
13,14
14,9
14,13
14,15
15,2
15,14
16,12
16,17
16,18
17,16
18,16
stop
28
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
6
7
7
6
7
7
6
7
7
0,1
0,9
1,0
1,2
2,1
2,3
2,7
3,2
3,4
3,25
4,3
4,5
5,4
5,6
5,22
6,5
6,7
6,15
7,2
7,6
7,8
8,7
8,9
8,13
9,0
9,8
9,10
10,9
10,11
10,19
11,10
11,12
12,11
12,13
12,16
13,8
13,12
13,14
14,13
14,15
15,6
15,14
16,12
16,17
16,18
17,16
18,16
19,10
19,20
19,21
20,19
21,19
22,5
22,23
22,24
23,22
24,22
25,3
25,26
25,27
26,25
27,25
stop
26
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
6
7
7
0,1
0,9
1,0
1,2
2,1
2,3
2,7
3,2
3,4
4,3
4,5
5,4
5,6
5,23
6,5
6,7
6,15
7,2
7,6
7,8
8,7
8,9
8,13
9,0
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
12,20
13,8
13,12
13,14
14,13
14,15
14,19
15,6
15,14
15,16
16,15
16,17
17,16
17,18
18,17
18,19
19,14
19,18
20,12
20,21
20,22
21,20
22,20
23,5
23,24
23,25
24,23
25,23
stop
16
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,8
4,3
4,5
4,6
5,0
5,4
6,4
6,7
7,6
7,8
7,12
8,3
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,12
11,13
12,7
12,11
13,11
13,14
13,15
14,13
15,13
stop
23
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,9
1,0
1,2
2,1
2,3
2,7
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
6,11
7,2
7,6
7,8
8,7
8,9
8,10
9,0
9,8
10,8
10,11
10,19
11,6
11,10
11,12
12,11
12,13
13,12
13,14
13,18
14,13
14,15
15,14
15,16
15,20
16,15
16,17
17,16
17,18
18,13
18,17
18,19
19,10
19,18
20,15
20,21
20,22
21,20
22,20
stop
18
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
2,15
3,2
3,4
4,3
4,5
5,0
5,4
5,6
6,5
6,7
6,11
7,6
7,8
8,7
8,9
9,8
9,10
9,12
10,9
10,11
11,6
11,10
12,9
12,13
12,14
13,12
14,12
15,2
15,16
15,17
16,15
17,15
stop
17
3
3
3
3
3
3
7
3
3
3
3
3
3
7
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,13
4,3
4,5
4,6
5,0
5,4
6,4
6,7
7,6
7,8
7,12
8,7
8,9
9,8
9,10
10,9
10,11
10,14
11,10
11,12
12,7
12,11
12,13
13,3
13,12
14,10
14,15
14,16
15,14
16,14
stop
19
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,9
1,0
1,2
2,1
2,3
2,7
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
6,11
7,2
7,6
7,8
8,7
8,9
8,10
9,0
9,8
10,8
10,11
10,15
11,6
11,10
11,12
12,11
12,13
12,16
13,12
13,14
14,13
14,15
15,10
15,14
16,12
16,17
16,18
17,16
18,16
stop
12
3
3
3
3
3
3
6
7
7
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
2,9
3,2
3,4
4,3
4,5
4,6
5,0
5,4
6,4
6,7
6,8
7,6
8,6
9,2
9,10
9,11
10,9
11,9
stop
25
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
6
7
7
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,12
4,3
4,5
4,6
5,0
5,4
6,4
6,7
6,11
7,6
7,8
8,7
8,9
9,8
9,10
9,22
10,9
10,11
10,15
11,6
11,10
11,12
12,3
12,11
12,13
13,12
13,14
13,19
14,13
14,15
14,16
15,10
15,14
16,14
16,17
16,18
17,16
18,16
19,13
19,20
19,21
20,19
21,19
22,9
22,23
22,24
23,22
24,22
stop
16
3
3
3
3
6
3
3
3
3
3
3
3
3
6
7
7
0,1
0,12
1,0
1,2
2,1
2,3
3,2
3,4
3,11
4,3
4,5
5,4
5,6
5,10
6,5
6,7
7,6
7,8
7,13
8,7
8,9
9,8
9,10
10,5
10,9
10,11
11,3
11,10
11,12
12,0
12,11
13,7
13,14
13,15
14,13
15,13
stop
23
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,17
4,3
4,5
4,6
5,0
5,4
6,4
6,7
7,6
7,8
7,16
8,7
8,9
8,13
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,8
13,12
13,14
14,13
14,15
15,14
15,16
15,19
16,7
16,15
16,17
17,3
17,16
17,18
18,17
18,19
19,15
19,18
19,20
20,19
20,21
20,22
21,20
22,20
stop
23
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,17
1,0
1,2
2,1
2,3
3,2
3,4
3,16
4,3
4,5
5,4
5,6
5,14
6,5
6,7
6,11
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
10,19
11,6
11,10
11,12
12,11
12,13
12,18
13,12
13,14
14,5
14,13
14,15
15,14
15,16
16,3
16,15
16,17
17,0
17,16
18,12
18,19
18,20
19,10
19,18
20,18
20,21
20,22
21,20
22,20
stop
16
3
3
3
3
3
3
3
3
3
3
3
3
7
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,12
4,3
4,5
4,6
5,0
5,4
6,4
6,7
6,11
7,6
7,8
8,7
8,9
8,13
9,8
9,10
10,9
10,11
11,6
11,10
11,12
12,3
12,11
13,8
13,14
13,15
14,13
15,13
stop
20
3
3
7
7
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
1,0
1,2
1,3
2,1
3,1
3,4
4,3
4,5
4,9
5,4
5,6
6,5
6,7
7,6
7,8
7,12
8,7
8,9
8,10
9,4
9,8
10,8
10,11
11,10
11,12
11,16
12,7
12,11
12,13
13,12
13,14
14,13
14,15
15,14
15,16
15,17
16,11
16,15
17,15
17,18
17,19
18,17
19,17
stop
23
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,13
4,3
4,5
4,6
5,0
5,4
6,4
6,7
6,11
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
10,19
11,6
11,10
11,12
12,11
12,13
12,17
13,3
13,12
13,14
14,13
14,15
14,20
15,14
15,16
16,15
16,17
17,12
17,16
17,18
18,17
18,19
19,10
19,18
20,14
20,21
20,22
21,20
22,20
stop
25
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
3
3
3
3
7
7
0,1
0,9
1,0
1,2
2,1
2,3
2,7
3,2
3,4
3,22
4,3
4,5
4,19
5,4
5,6
6,5
6,7
6,15
7,2
7,6
7,8
8,7
8,9
8,13
9,0
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
12,16
13,8
13,12
13,14
14,13
14,15
15,6
15,14
16,12
16,17
16,18
17,16
18,16
19,4
19,20
19,24
20,19
20,21
20,23
21,20
21,22
22,3
22,21
23,20
24,19
stop
19
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
3
3
0,1
0,5
1,0
1,2
2,1
2,3
2,18
3,2
3,4
3,9
4,3
4,5
4,6
5,0
5,4
6,4
6,7
7,6
7,8
8,7
8,9
8,13
9,3
9,8
9,10
10,9
10,11
10,17
11,10
11,12
12,11
12,13
12,14
13,8
13,12
14,12
14,15
14,16
15,14
16,14
17,10
17,18
18,2
18,17
stop
23
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,5
1,0
1,2
2,1
2,3
3,2
3,4
3,13
4,3
4,5
4,6
5,0
5,4
6,4
6,7
6,11
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
10,19
11,6
11,10
11,12
12,11
12,13
12,17
13,3
13,12
13,14
14,13
14,15
15,14
15,16
16,15
16,17
16,20
17,12
17,16
17,18
18,17
18,19
19,10
19,18
20,16
20,21
20,22
21,20
22,20
stop
19
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,13
1,0
1,2
2,1
2,3
2,11
3,2
3,4
4,3
4,5
5,4
5,6
5,10
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
9,15
10,5
10,9
10,11
11,2
11,10
11,12
12,11
12,13
12,14
13,0
13,12
14,12
14,15
15,9
15,14
15,16
16,15
16,17
16,18
17,16
18,16
stop
19
3
3
3
3
3
3
3
3
3
3
6
7
7
6
7
7
6
7
7
0,1
0,9
1,0
1,2
2,1
2,3
2,7
3,2
3,4
4,3
4,5
4,16
5,4
5,6
5,13
6,5
6,7
7,2
7,6
7,8
8,7
8,9
8,10
9,0
9,8
10,8
10,11
10,12
11,10
12,10
13,5
13,14
13,15
14,13
15,13
16,4
16,17
16,18
17,16
18,16
stop
25
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
6
7
7
6
7
7
0,1
0,9
1,0
1,2
2,1
2,3
2,7
3,2
3,4
3,22
4,3
4,5
5,4
5,6
5,19
6,5
6,7
6,15
7,2
7,6
7,8
8,7
8,9
8,13
9,0
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
12,16
13,8
13,12
13,14
14,13
14,15
15,6
15,14
16,12
16,17
16,18
17,16
18,16
19,5
19,20
19,21
20,19
21,19
22,3
22,23
22,24
23,22
24,22
stop
18
3
7
3
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
1,0
1,2
2,1
2,3
2,7
3,2
3,4
4,3
4,5
5,4
5,6
5,10
6,5
6,7
6,8
7,2
7,6
8,6
8,9
9,8
9,10
9,14
10,5
10,9
10,11
11,10
11,12
12,11
12,13
13,12
13,14
13,15
14,9
14,13
15,13
15,16
15,17
16,15
17,15
stop
15
3
3
3
3
3
3
3
3
3
3
3
3
6
7
7
0,1
0,9
1,0
1,2
2,1
2,3
2,7
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
6,11
7,2
7,6
7,8
8,7
8,9
8,10
9,0
9,8
10,8
10,11
11,6
11,10
11,12
12,11
12,13
